"year","amo","est","mei","obs","r_abd","r_aer","r_fgs","r_o3","rfc_CH4","rfc_cloud","rfc_CO2","rfc_H2Os","rfc_N2O","rfc_solar","rfc_volc"
1930,0.052684487738434,0.0861605843036249,-0.0138614059521184,-0.0314621212121214,-0.00531663742607575,-0.00372365488487992,0.000318279983344291,0.00602764326796596,0.0139312889191608,-0.00166326795296901,0.0273191823498201,0.00209492850950373,0.00247687716934416,0.00446498990125932,0.000562542618949051
1931,0.0308908039211186,0.0476972186801875,-0.0274099261611899,-0.0298181818181821,-0.00536169432913609,-0.00373719552980014,0.000362683655619207,0.00618220255170038,0.0141933585475439,-0.00225603802269331,0.0283595088158266,0.00209907233030053,0.00250630505499584,-0.000627312018348738,0.00201171144434543
1932,0.0607960382175248,0.0939038851046645,-0.0162446602720215,0.111621212121212,-0.00530362018450369,-0.00401089943106389,0.000414375945828888,0.00633284023739861,0.0143785759782429,-0.00360839029230584,0.0300991103619022,0.00211225967781318,0.0025607627419048,0.00176195003987244,0.00418311066138814
1933,0.0694353281253753,0.09220938752868,-0.0386009390097431,0.185734848484849,-0.00519123662013064,-0.00437535514240118,0.000471984410456284,0.00644547786165814,0.0144506171142813,-0.00545239858286948,0.0323321448245426,0.00212772170676645,0.00263830724335481,0.0105144502300147,0.00681511520970442
1934,0.0470552671649929,0.0832446088984536,-0.0401679308864535,0.236969696969697,-0.00495711317585519,-0.00490265562384775,0.000534347410268919,0.00663794092565773,0.014454815024912,-0.00821674411107728,0.0348052495258119,0.00214060303393583,0.00273495662829885,0.0236743321492533,0.00831237943836484
1935,0.0399601037338849,0.105588146486944,-0.0226137881071385,0.209151515151515,-0.00455199686075168,-0.00568509470593661,0.000602426126979405,0.00696056473136667,0.0144125990832894,-0.0120035253941112,0.0372527523849024,0.0021493233019328,0.00284256213360924,0.0379357826055366,0.00762110796274069
1936,0.0399601037338849,0.15108047121407,0.0139637988619503,0.247166666666667,-0.00405268934056223,-0.00657219767257732,0.000678774249996346,0.00729724132653984,0.0143396297161924,-0.0161262478695267,0.0394017225329171,0.00215324877235299,0.00296104584569567,0.049597683520565,0.00690037713403876
1937,0.0485212100226597,0.183671491943484,0.0374947097253342,0.308431818181817,-0.00358059028820139,-0.00731679739133121,0.000767727459872327,0.00745695998886022,0.0142491229042538,-0.0194339816094634,0.0409931180040462,0.00215266686002624,0.00311411152014999,0.0513484238579871,0.00721923169221754
1938,0.0419342401155428,0.146691063870242,0.0193884156750123,0.362272727272727,-0.00320827979834782,-0.00776078082376405,0.000873923675567383,0.00741389428299532,0.0141341984382727,-0.0214142073655716,0.0417713665372113,0.00214784232254615,0.00332201681023998,0.040651269675756,0.00705170655680633
1939,0.0715658317451843,0.148990214782639,0.0126760696452744,0.338030303030301,-0.00297376871502252,-0.00781611003273994,0.000999132544685863,0.00722794968176647,0.013983661370075,-0.0217561830223918,0.0415037272810903,0.00213914019580131,0.00355834951308298,0.0220660164221067,0.00556566953520739
1940,0.072191300697789,0.104041176684582,-0.00996924130938045,0.290719696969696,-0.00291189736452612,-0.00744238124093139,0.00114275033395978,0.00689600064610318,0.013800378244191,-0.0203242182251959,0.0401034778260048,0.00212604349938412,0.00378175749289265,-0.000938618375380365,0.00408040221652473
1941,0.00407382257819804,0.00793180439785312,-0.0176512541318813,0.123204545454546,-0.00295213000026971,-0.0068758169755371,0.00130647671552575,0.00649137113013016,0.0136295385190202,-0.0178088540319247,0.0377781427976702,0.00210953710750822,0.00396033296014247,-0.0189574433139741,0.00324727230568625
1942,-0.0601149286828458,-0.0563114661348629,-0.0117798677985621,0.0111818181818184,-0.00296713029979028,-0.00647673783118513,0.00149229006869292,0.00629645428152319,0.0135252637687372,-0.0155921723783793,0.03496404335782,0.00209208184138471,0.004067807803348,-0.0231558959590546,0.00271243348040762
1943,-0.0724874864015552,-0.0591891951518032,-0.0134453775140866,-0.0707651515151514,-0.00291956071400888,-0.0061880096748138,0.00169904420228111,0.00630265171456544,0.0134998381117961,-0.0137942737929163,0.0320097323448046,0.00207668231987428,0.00408974048337093,-0.0107563728787203,0.00233309805814703
1944,-0.0888669545978868,-0.0776745425274371,-0.032716380322061,-0.14346212121212,-0.00280130438128518,-0.00575619828817177,0.00192176537822307,0.0063917221286443,0.0135379065594315,-0.0121993366815004,0.0291622338546367,0.0020660824584789,0.00402966476673062,0.00655839559144419,0.00205303064273732
1945,-0.128330136326282,-0.123725618466366,-0.0548266072072968,-0.245401515151516,-0.0026072045408795,-0.00537628936920383,0.00215297529199805,0.0066582877474618,0.0136262846219425,-0.0115170422180657,0.0266493063484879,0.00206140255826291,0.00389912440418738,0.0235253173960949,0.00183396618066561
1946,-0.0945548128856354,-0.057132505388331,-0.032479388016892,-0.206250000000001,-0.00248215515060203,-0.00542301270121281,0.00238460755612468,0.0069524108014879,0.0137409991705222,-0.0117220750218095,0.0246865834245076,0.00206249221869935,0.0037152094699209,0.0362224356512878,0.00165114633849054
1947,-0.0468823511543057,0.038523221478463,0.012498633585341,-0.151886363636364,-0.00240505294300262,-0.00591700077530553,0.00261024177758018,0.00723128684171025,0.0139005208470229,-0.01285820536817,0.0235099020640228,0.00206912886682876,0.00350256709507316,0.0414933853749922,0.00149318019903824
1948,-0.0128920227612012,0.0890779618727141,0.0354247504138752,-0.0626439393939394,-0.00223304038268599,-0.00664296336543479,0.00283038681039795,0.00767954436566637,0.0141994471849214,-0.0153699815268236,0.0232388597813427,0.00208344082859926,0.00331450706153728,0.0372514620809817,0.00135208414055932
1949,-0.0311869896248844,0.0430958872694316,0.0241936037998671,-0.0430454545454534,-0.00196372200569516,-0.00759767948733346,0.00305341776906505,0.00838370552403816,0.0147259615760714,-0.0192095843930772,0.0237506303083963,0.00211110877392234,0.00320584197957769,0.0233630646400566,0.00122546097935246
1950,0.0141595094389468,0.0567642856528406,0.0126302215419193,0.0217727272727276,-0.00160235589611832,-0.00870074657205159,0.00329071212470826,0.00938513171681247,0.0155107496200665,-0.0240205876031446,0.024732901455185,0.00215842780984735,0.00319189694352998,0.00538082597679516,0.0011109216021531
1951,0.0434588206875167,0.050672104913018,-0.00915512274522391,0.0045606060606058,-0.0011501817326849,-0.00961135931779163,0.00355237636423549,0.0106481929178838,0.0165646080115218,-0.0291489502982907,0.025901661017087,0.00223211553154973,0.00326834546494909,-0.00594684800192869,0.00100544855082523
1952,0.0254765883001354,0.0406408338642954,-0.00393795556963615,0.035151515151515,-0.00069676797932132,-0.0102638905649159,0.00385065059992962,0.0118228250272619,0.0178602020947996,-0.0339692770040643,0.0270813867625652,0.00233584567984619,0.00341894701959179,-0.0034482870224396,0.000907598637453312
1953,0.0113253532474569,0.0732599141079968,0.0243490878797636,0.0941287878787879,-0.000316105881646158,-0.0109024509552515,0.004193165499359,0.0126241572966669,0.0193106142559167,-0.0381606957046797,0.0282117456191224,0.00246901528693969,0.00360743144407705,0.01562253077925,0.000816607731410342
1954,-0.0144166033331748,0.0799126048504402,0.0291727989445377,0.0893181818181818,3.51725311843785e-05,-0.0115677135626053,0.00458394260527739,0.0130334803247363,0.0207729794184993,-0.0418516107634536,0.0292893477640599,0.0026274723865527,0.00379559672508137,0.0423339197140231,0.000731576894393584
1955,-0.00540594123471519,0.104358947068967,0.0218374034693083,0.0407878787878787,0.000402780933233253,-0.0120282386537497,0.00502960328383578,0.0132260955664557,0.0220483075516259,-0.0452580782488163,0.0304375109947046,0.00280205079928451,0.00396584986754718,0.0655680786763804,0.000651973843313718
1956,-0.0235640867650166,0.0750315595600266,-0.000506861964600765,-0.0173030303030303,0.000821035336595845,-0.0123411741589874,0.00554107090823798,0.0134147936562812,0.0230018094065534,-0.0482450970447094,0.0318095632689709,0.00297576038375965,0.00411841402282138,0.0776246634070601,-0.000436652347718673
1957,-0.0166448364768286,0.0677837699130022,-0.009768488651404,-0.0232121212121211,0.00106333292581574,-0.0127395413056852,0.00613029873744038,0.0135948329518269,0.0237002781784052,-0.0502377014960501,0.0335323955311549,0.00313672704505566,0.00425303960619943,0.0738520944135366,-0.00308079761416012
1958,-0.00956921895048928,0.0584677666815946,-0.000807746384609638,0.0312651515151523,0.00110508459211167,-0.0133413836464673,0.00681128377465361,0.0137805933939084,0.0242882093685368,-0.0509812735953275,0.0356598223191769,0.00327985517028921,0.00437463338295308,0.0562222277167382,-0.0132452755439986
1959,-0.0154134444763883,0.0163003370964335,0.0116830600118146,0.0101439393939395,0.000898533966321107,-0.0141188674227591,0.00759991166464389,0.0139013565696466,0.0248474769114812,-0.0501345245353126,0.0380741025497231,0.00340738393475498,0.00449272102934877,0.0282590390183538,-0.0362828528764543
1960,-0.0511629042986932,-0.0700599840874255,0.0162232607514261,-0.0300833333333332,0.00041304334403875,-0.0150988059061759,0.0085138209315249,0.0139741215031163,0.0253840726571808,-0.0478240411499524,0.0405900943731311,0.00352208308744158,0.00460956322026336,-0.00726362910696615,-0.0593115509457872
1961,-0.0416440486762426,-0.0999147924613804,0.0191742092831061,-0.0649166666666673,-0.000228498088831378,-0.0163288219538637,0.00956867913407515,0.0143061318570219,0.0258993925076544,-0.0452645591055603,0.0433903464014305,0.00362716815083626,0.0047350218975842,-0.0436164787638885,-0.0699377519029626
1962,-0.0705328959246659,-0.17733609423825,-0.00802993542443401,-0.137659090909091,-0.000634877269977374,-0.0176130471589836,0.0107788170839977,0.0151910753113351,0.0264821681422287,-0.0436765370702559,0.0464962530921592,0.00372614902088497,0.00487876670051945,-0.0691594747098164,-0.0711635452363213
1963,-0.0931865995518127,-0.197345872635641,-0.0156433003800276,-0.135174242424242,-0.000844268742531714,-0.0188880121217402,0.0121632401527415,0.0164058688543252,0.0272675377366417,-0.0431049817864068,0.049617393555798,0.00382637472241277,0.00504223125725666,-0.0690857865835516,-0.0666141539104548
1964,-0.0635940997317087,-0.100186212889897,0.0157102314457718,-0.0510606060606062,-0.000979485128891854,-0.0201445413200102,0.013726813702029,0.0174479492348161,0.0283119751489819,-0.0430793047359613,0.0527496091541428,0.00393773734318143,0.00521101187871266,-0.0496493878566638,-0.056056368716067
1965,-0.0673860052568741,-0.0525478357807578,0.0207247914825032,0.00237121212121205,-0.00107478977806173,-0.0212254155400567,0.0154665219818786,0.0181140912935083,0.0295760036689154,-0.0435014349207873,0.0559538464862767,0.00406814808810787,0.00537046289147166,-0.0245009392657275,-0.0409032792211346
1966,-0.0679137446856342,-0.0259254816711093,-0.00142455736808486,-0.0269242424242429,-0.000977000080058083,-0.02183247315648,0.0173702455803049,0.0186078286674214,0.0308962742520073,-0.0446178380515689,0.0590092672251282,0.0042184169996445,0.00551628230936627,0.000561082514184264,-0.0228369285926043
1967,-0.0680896578285542,0.0201657600924142,-0.00183013466917712,0.0410075757575751,-0.000659319743128951,-0.0219846134635938,0.019435345769157,0.0191607688799913,0.0320588537824263,-0.0466227871753652,0.0619938515711733,0.00438131179731251,0.00565065290679739,0.019812271063574,-0.0003845871406352
1968,-0.040999033818869,0.0850103539868105,-0.00175327576743099,0.14412121212121,-0.000154008470320429,-0.0217881298791203,0.021666950951807,0.0196250821847406,0.0330013523325576,-0.049013067789511,0.0652378027651567,0.00454500960786947,0.005777875135195,0.0279866944826027,0.0207169091272748
1969,-0.0551893606810849,0.0643051756915754,-0.0263718411247418,0.164939393939394,0.00034493239042736,-0.0211674523954821,0.0240677182629692,0.0197895348856641,0.0337840069318266,-0.0510264951629398,0.0686746598407465,0.00470048185389562,0.00590313455967219,0.0242952220685347,0.0367177428936355
1970,-0.051514730584533,0.0455027434252789,-0.0372294993717493,0.0823409090909092,0.000728432868058182,-0.0202477232431619,0.0266065619211243,0.0195497031152697,0.0344788995063115,-0.0521761459195487,0.0718867695982541,0.00484375787704633,0.00602701973358467,0.0116988089307057,0.0314555509357299
1971,-0.065216409827527,-0.00201249818089268,-0.0447173034336238,0.000462121212121439,0.00107452235924821,-0.0193140185863387,0.0292026651632819,0.0191094237462293,0.0350789294710238,-0.0529679849408865,0.0744190234957362,0.00497502437195348,0.0061515949289516,-0.00612758658418302,0.0172234375701742
1972,-0.0342947884831388,0.046400612049754,-0.010533977390886,0.102113636363636,0.00151026218839127,-0.0184196026645456,0.0317716547353619,0.0187496668410877,0.0355267472883392,-0.0540650673990316,0.0765476966264383,0.00509209524668932,0.00628190344178931,-0.0222848059494362,0.0105032201749931
1973,-0.0103901469507829,0.0733867671262995,-0.00699672423199615,0.137651515151515,0.00205934743795274,-0.0174382919277736,0.0342094494861822,0.0185689993766464,0.0358237511573915,-0.055598148171292,0.0788324427189424,0.00519245340089608,0.00642317288363354,-0.0270406283256371,0.00942553287816213
1974,0.011989914009599,0.111145457471577,-0.0080807412024994,0.154530303030302,0.00258495490060078,-0.0164175175764231,0.0364096228165381,0.018283683186913,0.0360369950256677,-0.0570191195311295,0.0813067545824744,0.00527569535875933,0.00657823269071201,-0.0156744462647437,0.00978899450879669
1975,0.066718447362499,0.21912421083872,0.0163631669003473,0.282113636363636,0.00288438058865288,-0.0154544665748791,0.0382927186909986,0.0175559644069994,0.0362477544209963,-0.057318344175682,0.0841839654222353,0.00534437937676364,0.0067478026463073,0.00685175670579504,0.0110006548734755
1976,0.102155172708501,0.291338854383427,0.0216749424882718,0.384924242424241,0.00300231081758379,-0.0143229294212529,0.0398211795348186,0.0165320136168102,0.0365285004564573,-0.0562431134383005,0.087562508504479,0.00540443803191893,0.00693375631288459,0.0305915754187553,0.0119985619393667
1977,0.0872025555602989,0.290576370948859,0.0152849473694815,0.294083333333334,0.00304506093820627,-0.0127628649883834,0.0409936472988558,0.0154860493273773,0.0368887513495946,-0.054121212785296,0.090833017598111,0.00546204906569458,0.00713673238145811,0.050046939242828,0.0042309620314673
1978,0.0841924862258896,0.320751043125286,0.0520245666895922,0.322333333333334,0.00293325323268517,-0.0109412057742619,0.0418365540143017,0.0142855737064598,0.0371798795120167,-0.0509752596411947,0.0937858724024466,0.00551818960638735,0.00735906119716937,0.0599967660847822,-0.0161253737212128
