"year","amo","est","mei","obs","r_abd","r_aer","r_fgs","r_o3","rfc_CH4","rfc_cloud","rfc_CO2","rfc_H2Os","rfc_N2O","rfc_solar","rfc_volc"
1929,0.082680518240719,0.124845116182707,-0.0134734810962447,0.0638615055143941,-0.00483159787150857,-0.00383069802043967,0.000266335089819678,0.0056939981723927,0.0130235995056607,-0.00224984721234964,0.0257018080408929,0.00199935297570022,0.00235417093325409,0.0137783228913445,0.00112458158761829
1930,0.0515230489201294,0.0777106375512915,-0.0192876004732507,0.0256108281606061,-0.00505020727697458,-0.00353667586904865,0.000302257619773126,0.00572917089532036,0.0132485128882231,-0.00158116358643296,0.0259581743507042,0.00199038003959432,0.00235252413423463,0.0039969155521476,0.000703201360611633
1931,0.0302098107038978,0.0349596508028042,-0.0381398327575521,0.00795178929242453,-0.00509277323551113,-0.00355012875568227,0.000344397657240833,0.0058748258873744,0.0134968796059739,-0.00214107317776465,0.0269464874117836,0.00199459508428103,0.00237981694456019,-0.000367390426767831,0.0024917893857467
1932,0.0594557788391754,0.0852081821224617,-0.0226038049987675,0.137698541048485,-0.00503787894769623,-0.00381105433813376,0.00039347920661,0.00601837097031746,0.0136722244388099,-0.0034327844637373,0.0286064078277852,0.00200731548220956,0.00243172175261995,0.00150825452362096,0.00512847662650328
1933,0.0679046140782554,0.0743653772099007,-0.0537116863963182,0.207090085729925,-0.0049244438729993,-0.00415357940494901,0.000448162601299221,0.00612553098105001,0.0137427294283019,-0.00518162687119779,0.0307375526913563,0.00202183212155877,0.00250553745756096,0.00947317289122927,0.00837571672422871
1934,0.0460179255064301,0.0639411570985874,-0.0558920938793125,0.248213606227121,-0.00469985614185002,-0.00465919140496681,0.000507394879680116,0.0063071966429471,0.0137463221274365,-0.00780420053184038,0.0331048508332315,0.00203412948340173,0.00259775179901241,0.0213003011919428,0.0102318669540735
1935,0.0390791762037467,0.0918792028433225,-0.0314661955435031,0.230367950789394,-0.00431940933415277,-0.00539671153786183,0.000572031609428171,0.00661379273961456,0.0137079251513295,-0.0113953473631501,0.0354496511067992,0.0020425021443187,0.00270051988568059,0.0340775481070899,0.00938582714755047
1936,0.0390791762037467,0.150210586080171,0.0194300761747021,0.265289309712879,-0.00384469650434614,-0.00624232624694994,0.000644549967922396,0.0069343462112348,0.0136380998310359,-0.0153299616650721,0.0375144332538165,0.00204622939499895,0.00281346876284802,0.0445043502810601,0.00849219704178489
1937,0.0474515513954141,0.191657912674816,0.0521724119141199,0.313817342593408,-0.00340028799596838,-0.00695074178405125,0.000729038845998917,0.00708548031839387,0.0135516457499561,-0.0184938852427712,0.0390317709532463,0.0020456839644703,0.00295995299061707,0.0460079036166843,0.00888054041933853
1938,0.0410097924009118,0.148661528973485,0.0269782168302919,0.333698329378409,-0.00304633153764031,-0.00737253101336495,0.000829861483806951,0.00704547058321511,0.0134429749218003,-0.0203502461294286,0.039775462732225,0.0020412922299764,0.00315893188066977,0.0364019363842513,0.00867647979225408
1939,0.0699881503702455,0.14869052682311,0.0176382516848364,0.300414397341665,-0.00282423311803285,-0.00742574130943785,0.000948829735801655,0.00686757547185676,0.0132985955641092,-0.020701268660174,0.0395219561396989,0.00203300337274219,0.00338576691593687,0.0197363690570939,0.00684540812823768
1940,0.0705998307495456,0.0975265263275332,-0.0138718066595092,0.258142471349924,-0.00276715803878632,-0.00706113989099457,0.00108512880699384,0.00655351050332897,0.0131233068150126,-0.0193069395923256,0.0381861309766663,0.00202053821687782,0.00359989809197984,-0.000642776783879663,0.0050164852639551
1941,0.00398401444141411,0.00204603171631252,-0.0245610249583313,0.101157719343485,-0.00280558821079933,-0.00653057917590096,0.00124056760006406,0.00616903596520282,0.0129616643513897,-0.0169104406294522,0.0359432618787252,0.00200449353206973,0.00377065629391636,-0.016791203814494,0.00399768501222813
1942,-0.05878968448424,-0.0583045722093562,-0.0163912221106008,-0.0385558337522724,-0.00282329059339336,-0.00614906901965571,0.00141688847519229,0.00598376074332117,0.0128602959574191,-0.0148106934927003,0.033233154754321,0.00198756625786155,0.00387333484418823,-0.0205153632009488,0.00334536613730673
1943,-0.0708894869872668,-0.06323975385372,-0.0187087132863386,-0.114855909268181,-0.00277827452497512,-0.00588032277927206,0.0016132153580506,0.00598896186704033,0.0128351099577664,-0.013088724441112,0.0304142422552562,0.00197320489401502,0.00389404827728944,-0.00920603980938975,0.00288069413848676
1944,-0.086907866920183,-0.0904462704255178,-0.0455235547362637,-0.180936937122726,-0.00266411981178744,-0.00547077871643646,0.00182474121948837,0.00607238359932034,0.0128722714002198,-0.0115989319753403,0.0277231562899549,0.00196308447992029,0.00383575793831889,0.00575327198445052,0.00253672741789457
1945,-0.125501075851638,-0.145847729517291,-0.0762890646714359,-0.290059587849168,-0.00247768767198321,-0.00510641591980204,0.00204426252229947,0.0063290638251613,0.0129559315617768,-0.010940432121207,0.0253182612133411,0.00195862226770393,0.0037095414040039,0.0211178609924627,0.00226722183938292
1946,-0.0924703353694423,-0.0725552705455182,-0.0451937892771808,-0.239711443250001,-0.00236296189069558,-0.00515392933537064,0.00226427672493652,0.00660781911136794,0.0130659882966974,-0.0111345558836095,0.023454047309721,0.00195970501957158,0.00353137537574356,0.0325439985755838,0.00204399210442711
1947,-0.0458488214596765,0.0394960957301954,0.0173913563954721,-0.172950013628031,-0.00228892057789634,-0.00562680619079368,0.00247860360305695,0.00687623613704936,0.0132155170880745,-0.0122224775690417,0.0223354118372124,0.00196606709181659,0.00332693727368616,0.0372414803665316,0.00185012402183291
1948,-0.0126078158470965,0.0987129154938412,0.0492921450542344,-0.0799108760060607,-0.00212491585201482,-0.00631370071682666,0.00268796893074825,0.00730379746511329,0.0135009572823926,-0.0145944896017241,0.0220773483119946,0.0019797307825931,0.00314794167570446,0.0333932381139643,0.00167823569543849
1949,-0.0304994669416188,0.0498981006598023,0.0336644468614413,-0.0875073214613248,-0.00186464170587607,-0.0072175861641816,0.00290022981732503,0.00796781569081857,0.0140048045594656,-0.0182384643418178,0.0225546176907696,0.00200606983006374,0.00304522456444139,0.0209105384219379,0.00152338158278853
1950,0.0138473605576254,0.0596737147891388,0.0175744558546714,-0.0316504202917419,-0.00152321589179308,-0.00825902235111973,0.00312607879842663,0.00891771984741366,0.0147492821992576,-0.0228047480717989,0.0234919067501468,0.00205132958723373,0.00303156346226641,0.0047869961250384,0.00138282205374931
1951,0.0425007633254556,0.0462570094930462,-0.0127389927402323,-0.0420596385386364,-0.00109284873231544,-0.00912914057474746,0.00337499572609385,0.010111953929686,0.0157493739379032,-0.027702744766468,0.0246016416314439,0.00212149526689088,0.00310435508833708,-0.00494017139713927,0.00125275101186386
1952,0.0249149524205829,0.038054251096074,-0.0054795100851185,-0.00767105346969664,-0.000660435630274857,-0.00974731929144483,0.00365814553474526,0.0112316759410816,0.0169805950601015,-0.0322713457878457,0.025727884551312,0.00221980712585544,0.00324807885710566,-0.00260218718393723,0.00113329050339496
1953,0.0110756838389222,0.0789375709325585,0.0338807968351276,0.0426832218022727,-0.000299913132345663,-0.0103588300855276,0.00398327550524576,0.01199246998651,0.0183625833972708,-0.0362593829353997,0.0268105144675595,0.00234752872703632,0.0034280019274279,0.0140281169477478,0.00102094149346515
