"year","amo","est","mei","obs","r_ghg","r_othanthro","rfc_solar","rfc_volc"
1981,-0.0556448600297132,0.478118821692559,-0.00797579019108196,0.61367943565308,0.64658598989707,-0.198661295946345,0.103695758277757,-0.00960200002735622
1982,-0.10479065780768,0.460088918627896,0.0288452806439907,0.39657606022808,0.664667930501252,-0.200075506812799,0.101565983803473,-0.029539517817889
1983,-0.0536399883923131,0.553037859640421,0.103053863513722,0.584757773569746,0.682500030583322,-0.201179671152964,0.0910697928995054,-0.0675685558250059
1984,-0.10278578617028,0.372222510900435,-0.0161051431346013,0.41085274197808,0.70088789378158,-0.202617310110347,0.0729536519286076,-0.079087975628047
1985,-0.125858707780587,0.347818200836035,-0.0340988189128127,0.413433480736413,0.719486664695697,-0.204422431688797,0.0586895059746644,-0.0659330234057454
1986,-0.139679963653984,0.385157733284319,-0.00545727016618376,0.45806992975308,0.737860739921605,-0.206614921521796,0.0516269780575932,-0.0531504907928798
1987,-0.0294447926006155,0.598085071553376,0.0689501402515073,0.606228726486413,0.756914695229263,-0.20950935631311,0.0512341584032822,-0.0424678398155791
1988,-0.0546203655147668,0.552840797249373,0.0102577262092395,0.642609730903079,0.777448681977514,-0.21242950503531,0.0625636450852823,-0.0327010165697852
1989,-0.0589796905208675,0.530741446732671,-0.0527685481859188,0.540580370486413,0.798267717521777,-0.214858911833001,0.0827184479017428,-0.0244097284153174
1990,-0.052825759007751,0.629830606318381,0.00439564913173833,0.723974119819746,0.817889060686932,-0.21766790986824,0.095822736841637,-0.0182434025121994
1991,-0.0933506864399595,0.598937495102475,0.0301702876206219,0.703656639819746,0.83630003055666,-0.219616923551067,0.097743720304168,-0.05268568951814
1992,-0.123152092222566,0.549342578256588,0.0688920583222717,0.486413149569746,0.853525894477893,-0.219053833987483,0.0977574309801683,-0.12879141030802
1993,-0.116157100187912,0.500515381914912,0.0339890368243617,0.527574038569746,0.86914294025517,-0.217961626351509,0.089475714234098,-0.157910985799243
1994,-0.107690252240568,0.532101892633969,0.0247201860948298,0.59665021815308,0.884460543248873,-0.217386458663921,0.0752675771886353,-0.12727092075429
1995,-0.0132249659660256,0.67747337648237,0.0314091317150405,0.739950771486414,0.900988929680076,-0.21653683050842,0.0640188856682511,-0.089637225525352
1996,-0.0817151557393523,0.586532682984089,-0.0259194391552412,0.638852078986413,0.917958829705006,-0.216398953770894,0.0550831675483891,-0.0633862250077565
1997,-0.0419188033647402,0.706778858892756,0.0251767020674265,0.783133753986413,0.934482829664136,-0.218337948817212,0.0515111109416349,-0.04642285104288
1998,0.030048113958677,0.879290186711368,0.0899762231107796,0.937368708569746,0.951723567676836,-0.219297320117501,0.0597200155042501,-0.035445886543155
