"year","amo","est","mei","obs","r_abd","r_aer","r_fgs","r_o3","rfc_CH4","rfc_cloud","rfc_CO2","rfc_H2Os","rfc_N2O","rfc_solar","rfc_volc"
1928,0.153977610297101,0.219902517973131,0.0131655205461209,0.0624202878787873,-0.00399658828473839,-0.00398648816367841,0.000213155017477945,0.00530303145563045,0.0117076334254228,-0.00372322433226214,0.0236390093957565,0.00183608807236174,0.0021739071705963,0.0158323159509065,0.00170210193591469
1929,0.103556913260163,0.137529959673206,-0.01195400413521,0.0553669469696968,-0.00438470315816333,-0.00347827529872589,0.000241896632039215,0.00516852197106371,0.0118065506010155,-0.00204801088249567,0.0233202908842163,0.00181554825597348,0.00213750353895704,0.00931946178438427,0.000564051249400742
1930,0.0645323471774428,0.0868503211639526,-0.0171124339855852,0.0238821371212121,-0.00458693787886942,-0.00321041217922988,0.000274531195958292,0.00520096571935975,0.0120112018851521,-0.00143397985551244,0.0235607453862444,0.0018068602130921,0.00213637004381869,0.0027136553834053,0.000347755785674649
1931,0.0378376286607355,0.0417073508911617,-0.0338385985955084,0.0171311810606064,-0.00462413192468442,-0.0032214390493451,0.000312836370467686,0.00533241151709619,0.0122381392619838,-0.00194666967071011,0.0244613896391855,0.00181045553156012,0.00216168059454789,-0.000284402479100163,0.00125199116646147
1932,0.0744680495850069,0.0954882295216531,-0.0200546522829989,0.120244088636364,-0.00457429488010672,-0.00346252337159955,0.000357412317476582,0.00546262951259264,0.0123973731764792,-0.00311397037641279,0.0259605518788529,0.00182204525602052,0.00220869123766841,0.00105197820838128,0.00259187744680394
1933,0.0850501711853517,0.0859794445889552,-0.0476543305107427,0.170105510606061,-0.00447837779201259,-0.00376987146479147,0.000407097563805208,0.005558784657105,0.0124615764771015,-0.00470725430265615,0.0278907725019317,0.00183539507078644,0.00227553044686748,0.00637509778677412,0.00424350081738282
1934,0.0576372091211094,0.0658144008536319,-0.0495888417095911,0.215839826515152,-0.00427440856983544,-0.0042293167159544,0.000460920455368918,0.00572285457318072,0.0124655318773155,-0.00708429334779698,0.0300106447339113,0.00184645995009851,0.00235935622622813,0.0143496556299436,0.00518606315627577
1935,0.0489464621959393,0.085564627275667,-0.0279175833594483,0.219615431060606,-0.00392575091517195,-0.00490350883956818,0.00051960807113043,0.00600178797267431,0.0124294711297778,-0.0103437619804176,0.0321279251210175,0.00185396560785191,0.00245271595065066,0.0229385424717427,0.00475467842459136
1936,0.0489464621959393,0.135534232844025,0.0172388419355537,0.327084242954545,-0.00349550603269039,-0.00567079762559924,0.00058547867027281,0.00629330722877356,0.0123654236701027,-0.0139196994660244,0.0339808520617196,0.00185748161434043,0.00255440316322573,0.0299446581767893,0.00430277632633635
1937,0.059432817989946,0.174947936166046,0.0462886482943962,0.376704043787878,-0.00308578689563432,-0.00631176973648406,0.000662205940775585,0.00643133276036913,0.0122860187531924,-0.0167699581255736,0.0353542288378972,0.00185706502132656,0.00268635571440369,0.031004771606206,0.00450120607590517
1938,0.0513645488059726,0.136787352604672,0.0239357381545432,0.364600894545454,-0.00276894482551792,-0.00669424183479583,0.000753817326353336,0.00639462198274245,0.0121878155058351,-0.0184802985508669,0.0360248574038887,0.00185319383392127,0.00286571363266603,0.0245700587454661,0.00439652849953767
